product_id,category,price,old_name,base_price,user_id,region,priority,status,amount
P006928,Electronics,47.97,Truth,47.97,U01915,North,High,Completed,250.11
P003848,Beauty,96.24,Especially,96.24,U01586,South,Low,Completed,518.63
P005905,Clothing,24.77,Feeling,24.77,U02334,South,Low,Completed,1613.01
P005792,Groceries,27.66,Third,27.66,U00719,West,High,Completed,1213.98
P005644,Books,121.98,Government,121.98,U02609,South,Low,Pending,133.17
P005602,Home & Kitchen,85.98,Risk,85.98,U00055,West,Medium,Completed,1399.03
P007556,Sports,137.31,Boy,137.31,U02128,West,Medium,Completed,410.48
P006320,Home & Kitchen,40.02,Board,40.02,U02587,North,Low,Completed,742.93
P001025,Books,90.36,Small,90.36,U00030,North,High,Completed,1500.11
P007253,Clothing,19.08,Remain,19.08,U02889,South,High,Cancelled,1103.92
P007106,Groceries,36.51,Agent,36.51,U00894,East,High,Completed,437.42
P004544,Home & Kitchen,89.0,He,89.0,U00913,East,Low,Completed,880.81
P006265,Beauty,35.35,Go,35.35,U01401,North,Medium,Pending,354.33
P007705,Beauty,45.91,Institution,45.91,U02509,West,Low,Pending,2005.82
P007752,Sports,38.66,Leg,38.66,U00299,East,Low,Pending,1694.28
P002681,Home & Kitchen,72.91,Serious,72.91,,West,Medium,Cancelled,483.63
P000193,Groceries,183.4,Activity,183.4,U01316,North,Low,Completed,1648.49
P007080,Books,30.8,Attorney,30.8,U02137,West,Low,Completed,727.52
P005109,Beauty,52.6,Around,52.6,U00330,West,Low,Completed,252.34
P002838,Groceries,33.21,Strong,33.21,U02605,North,High,Completed,815.93
P000912,Books,183.34,Again,183.34,U00199,West,High,Completed,528.73
P001705,Sports,127.56,I,127.56,U00764,West,High,Completed,1947.78
P001992,Clothing,25.23,Reason,25.23,U01684,East,High,Completed,1572.33
P006421,Beauty,35.27,Fear,35.27,U00454,West,Medium,Completed,923.93
P006079,Clothing,196.47,Door,196.47,U01073,East,High,Completed,665.84
P003960,Clothing,68.9,Green,68.9,U02595,West,High,Pending,317.2
P006832,Sports,74.47,Most,74.47,U00403,South,Low,Completed,1395.51
P007180,Beauty,142.97,Charge,142.97,U02365,East,High,Completed,1389.74
P005884,Beauty,64.22,Price,64.22,U01410,South,Low,Pending,1214.82
P004893,Home & Kitchen,159.57,Tax,159.57,,South,Medium,Refunded,389.59
P001904,Books,57.31,Ask,57.31,U00455,East,Low,Completed,491.37
P001620,Electronics,108.55,Easy,108.55,U01006,East,Medium,Completed,407.65
P002131,Home & Kitchen,41.17,Onto,41.17,U00305,East,Medium,Completed,1591.86
P006016,Electronics,30.62,Home,30.62,U00552,West,Medium,Completed,729.77
P004028,Electronics,70.07,Face,70.07,U02705,South,Medium,Completed,289.55
P004264,Clothing,87.05,Learn,87.05,U00299,West,Medium,Completed,682.26
P000757,Books,109.47,Particularly,109.47,U02302,East,Low,Completed,1361.93
P000436,Sports,211.45,Art,211.45,U02787,North,Low,Refunded,538.47
P001400,Electronics,28.9,Prove,28.9,U02341,East,Medium,Completed,739.19
P003590,Electronics,114.88,Science,114.88,U00429,West,High,Completed,1728.06
P003189,Electronics,98.91,South,98.91,U02803,South,Low,Completed,743.03
P003976,Home & Kitchen,42.79,Service,42.79,U01902,East,Medium,Pending,146.28
P007401,Home & Kitchen,71.83,National,71.83,U02916,East,Low,Completed,807.97
P007812,Groceries,291.95,Paper,291.95,U00471,West,Medium,Refunded,762.01
P004813,Home & Kitchen,114.27,Admit,114.27,U02207,North,Medium,Refunded,348.25
P000740,Home & Kitchen,126.25,Hundred,126.25,U01108,South,Low,Completed,900.35
P003129,Books,23.62,Participant,23.62,U02593,North,Medium,Completed,1120.97
P001919,Home & Kitchen,99.69,Apply,99.69,U01545,South,Medium,Completed,607.83
P007969,Electronics,76.58,Camera,76.58,U00157,East,Low,Completed,553.57
P004251,Sports,69.39,Near,69.39,U01102,West,Low,Completed,726.19
P003837,Sports,36.18,Major,36.18,U02772,South,Medium,Completed,1002.73
P007270,Clothing,198.87,Pattern,198.87,U02715,West,Medium,Completed,236.24
P003617,Sports,65.96,Assume,65.96,U01026,North,High,Pending,816.11
P007730,Groceries,180.17,Doctor,180.17,U02957,East,High,Completed,641.26
P002868,Electronics,161.33,Alone,161.33,U00398,West,Low,Completed,925.94
P001134,Electronics,107.39,Up,107.39,U00967,West,Medium,Completed,543.22
P007500,Home & Kitchen,143.37,Vote,143.37,U01638,West,Medium,Completed,423.63
P002719,Electronics,243.94,Effect,243.94,U00681,South,Medium,Cancelled,1115.98
P005956,Clothing,132.41,Trouble,132.41,U02146,North,Medium,Completed,640.64
P007744,Beauty,20.44,Picture,20.44,U02263,East,High,Refunded,1339.95
P000962,Beauty,30.53,Recognize,30.53,U02810,East,High,Completed,1431.87
P001877,Home & Kitchen,10.21,Clear,10.21,U00955,North,Medium,Completed,351.67
P007212,Books,90.6,Development,90.6,U02770,West,Low,Pending,586.09
P007558,Books,340.55,Degree,340.55,U00632,West,Medium,Completed,2266.77
P004145,Clothing,194.78,Glass,194.78,U00397,East,Low,Completed,226.98
P002591,Beauty,208.64,Explain,208.64,U02546,West,Medium,Pending,748.34
P006107,Sports,68.89,Much,68.89,U01191,South,Low,Pending,629.61
P006363,Home & Kitchen,261.79,Condition,261.79,U02784,West,Low,Completed,869.92
P003701,Groceries,74.94,Notice,74.94,U02217,South,High,Pending,997.05
P003803,Electronics,76.1,Which,76.1,U00528,West,Low,Refunded,470.07
P005881,Groceries,64.95,Actually,64.95,U02868,West,Low,Completed,1655.14
P006416,Beauty,163.68,Book,163.68,U02204,East,High,Completed,717.89
P001775,Books,66.72,Notice,66.72,U00517,East,Low,Completed,1012.08
P000062,Home & Kitchen,74.72,Show,74.72,U00492,South,High,Completed,358.75
P006368,Sports,20.09,Structure,20.09,,West,Medium,Completed,469.38
P004363,Groceries,12.43,Reason,12.43,U02779,East,Medium,Completed,919.77
P007107,Beauty,83.17,Machine,83.17,U02841,South,Low,Refunded,506.87
P005414,Clothing,40.96,Already,40.96,U01778,North,Medium,Completed,281.42
P001508,Electronics,90.92,Until,90.92,U02491,South,High,Completed,777.82
P006925,Electronics,67.11,Trouble,67.11,U01592,East,Low,Completed,424.15
P004459,Clothing,174.41,Bill,174.41,U02633,South,High,Refunded,591.44
P002972,Sports,67.58,It,67.58,U01530,North,High,Completed,682.68
P003809,Home & Kitchen,64.28,Mission,64.28,U02566,West,Medium,Pending,1083.86
P003292,Clothing,37.5,Yourself,37.5,U00858,East,High,Completed,342.67
P006788,Books,44.69,Politics,44.69,U00228,West,Medium,Cancelled,709.51
P002578,Groceries,73.28,Hot,73.28,U01307,North,Low,Completed,728.01
P000505,Electronics,77.78,Of,77.78,U00732,West,High,Completed,923.56
P003777,Books,42.84,Team,42.84,U00909,South,Low,Completed,500.52
P004993,Groceries,40.79,Source,40.79,U00859,East,Low,Completed,1414.16
P000110,Sports,100.83,Congress,100.83,U00797,West,Medium,Completed,2546.42
P003192,Electronics,33.14,That,33.14,U02658,West,High,Completed,2757.11
P001756,Groceries,65.97,Among,65.97,U02901,West,High,Completed,736.7
P002706,Books,147.9,Tv,147.9,U00444,West,Low,Completed,868.76
P000490,Beauty,204.76,Different,204.76,U00895,South,High,Pending,755.79
P005332,Sports,56.37,Research,56.37,U02163,South,High,Completed,313.19
P002318,Books,168.73,Play,168.73,U00175,North,High,Pending,125.98
P001197,Beauty,113.41,Single,113.41,U01249,South,Medium,Completed,355.73
P003045,Sports,258.39,Window,258.39,,South,Medium,Completed,1822.36
P000982,Groceries,89.18,Fall,89.18,U01252,West,High,Completed,367.72
P003072,Sports,8.12,Meeting,8.12,U02633,North,High,Completed,619.16
P000174,Sports,32.82,Traditional,32.82,U02442,South,High,Completed,1269.0
P004445,Beauty,79.82,Theory,79.82,,South,Low,Completed,506.95
P000379,Groceries,57.24,Apply,57.24,U01790,West,High,Completed,894.1
P004572,Home & Kitchen,22.04,Pick,22.04,U00324,South,Low,Completed,2636.78
P004449,Clothing,43.05,Happen,43.05,U01702,North,Medium,Pending,473.48
P004752,Groceries,54.36,Study,54.36,U02217,East,High,Pending,1958.62
P005142,Clothing,80.31,Also,80.31,U00030,North,Medium,Completed,799.01
P002823,Home & Kitchen,39.34,Last,39.34,U00736,South,Medium,Completed,1219.42
P006689,Sports,58.01,Realize,58.01,U01665,South,Medium,Completed,457.07
P002524,Sports,84.39,Probably,84.39,U00864,East,High,Completed,666.26
P006316,Books,115.86,Understand,115.86,U02303,South,Medium,Refunded,746.77
P004815,Sports,48.26,Woman,48.26,U02690,South,Low,Completed,909.62
P007264,Clothing,103.5,Little,103.5,U02284,West,High,Pending,483.36
P005371,Home & Kitchen,73.8,Tax,73.8,U00789,East,Low,Completed,2212.13
P006259,Beauty,47.57,Travel,47.57,U00186,East,High,Completed,820.47
P006809,Groceries,114.45,Science,114.45,U02189,West,Low,Pending,1005.08
P006556,Sports,87.67,Up,87.67,U01982,South,Low,Completed,2173.43
P002225,Groceries,81.57,Figure,81.57,U02958,South,Medium,Cancelled,403.63
P004450,Groceries,21.18,Forget,21.18,U00875,North,Medium,Completed,2090.38
P000729,Books,28.48,Issue,28.48,U01817,South,Low,Cancelled,1160.55
P002813,Groceries,129.5,Full,129.5,U00547,West,Medium,Cancelled,1708.59
P006756,Sports,156.03,Nice,156.03,U02235,South,High,Completed,936.59
P005287,Electronics,131.45,Century,131.45,U00834,North,High,Completed,572.81
P002228,Clothing,73.46,Account,73.46,U01049,North,High,Completed,636.49
P005170,Home & Kitchen,114.63,Name,114.63,U02598,West,High,Completed,235.53
P006526,Clothing,75.07,Range,75.07,U02911,East,Medium,Completed,1719.17
P002931,Home & Kitchen,70.23,First,70.23,U02633,South,High,Pending,1503.37
P004101,Sports,68.6,Wear,68.6,U02564,East,High,Completed,397.66
P006739,Beauty,11.62,Any,11.62,U01064,East,Medium,Refunded,1210.7
P007788,Groceries,75.63,National,75.63,,North,High,Completed,447.73
P003390,Beauty,113.45,Establish,113.45,U02788,North,Low,Completed,1481.58
P004178,Sports,30.57,Heart,30.57,U00276,West,Low,Completed,148.28
P006357,Beauty,95.2,Catch,95.2,U01945,North,Low,Completed,346.4
P002344,Electronics,302.79,Four,302.79,U00150,South,High,Refunded,598.64
P003718,Sports,128.5,Fire,128.5,U02183,South,Medium,Completed,728.62
P004077,Groceries,86.32,Huge,86.32,U02568,North,Low,Pending,605.04
P006895,Sports,96.28,Treatment,96.28,U01019,West,Low,Completed,693.23
P005620,Home & Kitchen,83.48,Population,83.48,U01222,North,Low,Completed,1427.2
P001142,Electronics,88.85,Yourself,88.85,U02824,West,Medium,Pending,372.38
P007984,Groceries,73.38,Position,73.38,U01631,North,Low,Completed,365.22
P006960,Sports,86.25,Family,86.25,U02843,West,Low,Completed,457.73
P002161,Clothing,114.99,Skin,114.99,U02763,South,Low,Completed,768.94
P005873,Clothing,31.98,Old,31.98,U02402,South,High,Completed,302.68
P001040,Beauty,51.1,How,51.1,U02691,East,Low,Completed,862.88
P003835,Sports,38.8,Charge,38.8,U02499,West,Medium,Completed,1169.45
P002103,Home & Kitchen,80.43,Participant,80.43,U02784,South,Low,Completed,1868.74
P000907,Home & Kitchen,110.93,West,110.93,U00439,East,High,Completed,1359.09
P003770,Electronics,88.16,Treat,88.16,U01925,West,Medium,Completed,412.93
P005238,Beauty,87.27,Seek,87.27,U00958,West,High,Cancelled,762.54
P003187,Home & Kitchen,42.49,Mother,42.49,U02122,North,High,Pending,611.95
P002364,Groceries,97.44,Home,97.44,U02126,East,Medium,Completed,222.12
P005788,Groceries,77.2,Less,77.2,U01164,North,Low,Completed,887.15
P000364,Clothing,38.76,Challenge,38.76,U02944,South,Medium,Completed,308.48
P004134,Electronics,156.79,Firm,156.79,U00953,South,Medium,Completed,362.01
P001043,Clothing,123.86,Senior,123.86,U00356,East,Medium,Completed,408.66
P004002,Beauty,79.19,Second,79.19,U02975,North,High,Completed,575.7
P000481,Home & Kitchen,225.77,Would,225.77,U01326,South,Low,Completed,1533.63
P007845,Beauty,33.53,Low,33.53,U01402,South,Medium,Completed,1122.39
P007933,Electronics,63.23,Pressure,63.23,U01254,East,Medium,Pending,552.25
P007480,Home & Kitchen,144.34,Republican,144.34,U00040,North,Medium,Completed,1535.48
P004372,Beauty,24.84,Measure,24.84,U02256,North,Low,Completed,2647.43
P004490,Sports,73.65,Each,73.65,U01058,West,Medium,Completed,884.99
P001330,Home & Kitchen,175.87,Large,175.87,U00286,North,High,Pending,612.12
P007903,Books,90.64,Simply,90.64,U01982,West,Medium,Completed,834.65
P004294,Groceries,54.8,Less,54.8,U02870,North,High,Completed,751.95
P007532,Home & Kitchen,164.16,Plant,164.16,U01415,East,Low,Completed,300.5
P003153,Electronics,96.26,Apply,96.26,,North,Low,Refunded,625.27
P006405,Books,65.2,Blood,65.2,U02050,East,Low,Completed,1604.28
P004659,Electronics,113.1,Simply,113.1,U02175,East,Medium,Completed,1358.8
P000078,Books,41.39,Dark,41.39,U01073,South,High,Completed,1060.73
P005277,Sports,86.81,Theory,86.81,U01139,South,Low,Completed,272.38
P000552,Books,53.55,Factor,53.55,U00926,East,High,Pending,475.78
P000498,Books,18.44,Until,18.44,U00090,West,Medium,Pending,721.28
P000596,Groceries,80.54,Enjoy,80.54,U02874,North,Low,Pending,834.85
P002075,Groceries,212.62,Single,212.62,U00917,North,High,Completed,687.91
P004964,Electronics,38.91,Arm,38.91,U00654,North,High,Refunded,1223.18
P007454,Clothing,50.98,Us,50.98,U02763,West,High,Completed,1527.1
P005630,Books,111.26,Bank,111.26,U01042,South,High,Completed,299.07
P005315,Electronics,56.14,The,56.14,U01443,West,Medium,Completed,1000.89
P007804,Groceries,242.88,Team,242.88,U01617,West,Medium,Completed,431.23
P003207,Home & Kitchen,150.17,Charge,150.17,U00579,West,Low,Completed,775.4
P006541,Sports,88.84,Performance,88.84,U02757,South,High,Pending,602.56
P001730,Beauty,138.33,Weight,138.33,U01842,South,Low,Completed,3140.8
P005514,Books,20.01,Yourself,20.01,U02356,East,Medium,Completed,2615.57
P006511,Groceries,23.84,Teacher,23.84,U02358,West,High,Completed,1055.0
P002831,Home & Kitchen,153.9,True,153.9,U02178,West,High,Completed,1481.94
P001600,Home & Kitchen,97.84,Rate,97.84,,North,Medium,Completed,639.33
P002543,Books,86.55,East,86.55,U02739,North,Low,Completed,432.69
P005963,Electronics,141.31,That,141.31,U00423,West,High,Refunded,831.46
P005538,Beauty,50.77,Glass,50.77,U02842,East,High,Completed,596.24
P004804,Home & Kitchen,103.41,Rest,103.41,U02392,West,High,Completed,2020.08
P001943,Groceries,74.56,Able,74.56,U02328,West,Medium,Completed,556.14
P001680,Books,39.26,Make,39.26,U02608,West,Low,Completed,307.14
P001693,Groceries,79.59,Language,79.59,U02434,North,Medium,Refunded,1901.53
P006578,Home & Kitchen,17.57,Speak,17.57,,East,High,Completed,1625.04
P002631,Electronics,123.62,Whose,123.62,U00334,West,Medium,Completed,591.98
P003437,Clothing,80.01,Rather,80.01,U00522,West,High,Refunded,1003.97
P003334,Sports,115.4,Sport,115.4,U00673,West,Low,Completed,895.02
P000183,Clothing,145.64,Attack,145.64,U02653,South,Medium,Pending,729.81
P002347,Electronics,71.82,Author,71.82,U01517,East,Low,Completed,1151.16
P007336,Clothing,142.58,Difference,142.58,U02986,East,High,Cancelled,2109.38
P006408,Books,144.47,Expect,144.47,U02754,South,High,Completed,1058.65
P003022,Electronics,93.13,Ok,93.13,U01024,South,Medium,Completed,718.36
P005645,Electronics,64.1,Likely,64.1,U00621,West,High,Completed,1559.69
P003405,Home & Kitchen,102.34,Sit,102.34,U01126,West,High,Completed,581.69
P000154,Beauty,105.69,Chair,105.69,U01059,East,Medium,Cancelled,240.92
P000918,Groceries,210.24,Me,210.24,U02916,South,Low,Completed,808.17
P001858,Electronics,154.03,Mind,154.03,U02839,East,High,Completed,735.16
P000933,Sports,15.31,Such,15.31,U01815,South,High,Completed,302.44
P001356,Beauty,71.16,Scene,71.16,U01145,West,High,Completed,1209.15
P001814,Sports,58.21,Everything,58.21,U01313,West,High,Completed,290.89
P002478,Sports,60.69,Better,60.69,U01422,East,Low,Refunded,2031.82
P001087,Books,55.76,Learn,55.76,U02091,West,High,Completed,1418.46
P002662,Electronics,101.09,Anyone,101.09,U01776,North,High,Pending,793.58
P001751,Beauty,71.27,Production,71.27,,East,Low,Cancelled,582.23
P003014,Electronics,8.02,Natural,8.02,U01949,West,Medium,Cancelled,1201.61
P003971,Groceries,85.21,Significant,85.21,U02557,North,Low,Completed,498.87
P000064,Sports,101.96,Not,101.96,U01296,East,Low,Completed,1105.02
P003508,Books,123.21,Serious,123.21,U00451,South,Low,Completed,661.52
P003844,Beauty,59.37,Next,59.37,U01273,East,High,Cancelled,1254.81
P003959,Electronics,178.15,Reveal,178.15,U01328,East,Medium,Completed,366.12
P007408,Clothing,156.95,Look,156.95,U02880,West,Low,Completed,1083.43
P001702,Groceries,36.05,Meeting,36.05,U02726,North,Medium,Completed,1246.24
P006552,Home & Kitchen,68.4,Population,68.4,U01912,North,Low,Completed,1112.12
P002733,Clothing,121.79,Ground,121.79,U01125,East,Medium,Completed,1708.45
P001579,Clothing,40.12,Through,40.12,,East,Low,Completed,755.53
P005739,Home & Kitchen,121.74,Increase,121.74,U00536,West,Low,Completed,1630.68
P001491,Electronics,46.84,Mr,46.84,U00952,East,Medium,Completed,429.89
P004633,Groceries,139.19,Others,139.19,U00049,East,Medium,Completed,2413.82
P000143,Groceries,43.54,Forward,43.54,U02803,North,High,Pending,376.46
P001570,Electronics,20.75,Mission,20.75,U00489,South,Medium,Completed,1224.95
P002666,Books,55.39,Student,55.39,U02035,East,Low,Completed,931.41
P006577,Beauty,50.18,Network,50.18,U00430,West,High,Completed,306.82
P004599,Beauty,85.52,Act,85.52,U01292,South,High,Completed,1488.98
P000340,Clothing,77.26,Lawyer,77.26,U01400,West,Low,Completed,307.78
P005692,Groceries,142.85,Book,142.85,U02849,North,High,Completed,2270.22
P000164,Home & Kitchen,52.2,Past,52.2,U01133,East,Low,Pending,1351.48
P007741,Books,44.84,Near,44.84,U00924,West,Medium,Completed,749.76
P002263,Clothing,262.85,Figure,262.85,,West,Medium,Completed,850.11
P005869,Sports,85.37,Begin,85.37,U00725,North,Medium,Completed,898.47
P000157,Clothing,74.14,Option,74.14,U02829,West,High,Completed,1453.87
P006235,Books,159.99,Visit,159.99,,South,High,Completed,495.1
P006979,Sports,39.7,Approach,39.7,U00568,South,Low,Pending,617.71
P005404,Electronics,76.05,Consider,76.05,U01818,North,Medium,Completed,1047.25
P007238,Home & Kitchen,44.86,Quite,44.86,U00322,West,Low,Completed,672.3
P007772,Home & Kitchen,77.74,Also,77.74,U02532,South,Low,Pending,981.78
P002036,Books,48.82,Tonight,48.82,U01568,East,High,Completed,623.16
P007293,Beauty,74.52,Significant,74.52,U01836,North,Medium,Completed,328.01
P000115,Books,100.43,Maintain,100.43,U02068,West,High,Completed,311.25
P005691,Sports,34.63,Every,34.63,U01769,East,High,Completed,533.75
P005005,Beauty,106.07,As,106.07,U00075,East,Low,Pending,1782.34
P007171,Sports,102.25,Century,102.25,U02106,West,Low,Completed,762.64
P002335,Home & Kitchen,107.95,Window,107.95,U01973,West,High,Completed,1783.77
P006436,Books,112.91,It,112.91,U01669,East,High,Completed,800.82
P003173,Beauty,120.98,South,120.98,U02336,East,Low,Pending,1708.74
P001288,Home & Kitchen,256.35,Yourself,256.35,,North,High,Completed,942.31
P004873,Groceries,166.95,Trade,166.95,U01145,North,Low,Completed,344.61
P004455,Sports,61.48,Near,61.48,U01830,North,High,Completed,564.22
P004475,Sports,57.49,Boy,57.49,U02975,West,Low,Completed,401.89
P006694,Electronics,43.0,Bill,43.0,U01667,South,Medium,Completed,1426.06
P003240,Sports,68.11,Movement,68.11,U00079,East,Medium,Completed,1246.81
P000803,Groceries,172.13,Parent,172.13,,South,Low,Pending,883.46
P007597,Beauty,68.33,Kitchen,68.33,U01974,South,High,Completed,2058.62
P000882,Clothing,102.0,Government,102.0,U00464,South,High,Pending,370.01
P005847,Electronics,46.38,Development,46.38,U01225,North,Low,Completed,600.03
P000133,Home & Kitchen,47.86,Four,47.86,U01140,West,Medium,Pending,468.81
P006762,Beauty,228.77,This,228.77,U01542,East,Medium,Completed,1085.96
P003408,Sports,88.08,Eight,88.08,U01358,West,Low,Completed,711.9
P000567,Home & Kitchen,83.09,Act,83.09,U01769,South,High,Completed,582.2
